dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,run_idx,seed
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.020770549774169922,6,0.3333,0.2353,0.0714,0.6667,0.2353,0.3478,13.0,,0,7816
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.01816725730895996,3,0.6667,0.0588,0.0714,0.3333,0.0588,0.1,16.0,,1,3578
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.0120086669921875,0,0.0,0.0,0.0,,0.0,,17.0,,2,2656
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.009999275207519531,0,0.0,0.0,0.0,,0.0,,17.0,,3,2688
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.02752232551574707,7,0.2857,0.2941,0.0714,0.7143,0.2941,0.4167,13.0,,4,2494
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.019753217697143555,0,0.0,0.0,0.0,,0.0,,17.0,,5,183
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.018001317977905273,0,0.0,0.0,0.0,,0.0,,17.0,,6,7977
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.01600813865661621,0,0.0,0.0,0.0,,0.0,,17.0,,7,3199
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.027003049850463867,0,0.0,0.0,0.0,,0.0,,17.0,,8,316
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.01300191879272461,0,0.0,0.0,0.0,,0.0,,17.0,,9,8266
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.04151272773742676,11,0.2727,0.4706,0.1071,0.7273,0.4706,0.5714,9.0,,10,1532
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.027528762817382812,8,0.625,0.1765,0.1786,0.375,0.1765,0.24,15.0,,11,1009
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.014999628067016602,6,0.5,0.1765,0.1071,0.5,0.1765,0.2609,14.0,,12,2250
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.01900005340576172,8,0.375,0.2941,0.1071,0.625,0.2941,0.4,13.0,,13,4447
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.011219978332519531,0,0.0,0.0,0.0,,0.0,,17.0,,14,2415
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.012001991271972656,0,0.0,0.0,0.0,,0.0,,17.0,,15,3595
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.025999069213867188,9,0.3333,0.3529,0.1071,0.6667,0.3529,0.4615,11.0,,16,4187
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.04751229286193848,12,0.9167,0.0588,0.3929,0.0833,0.0588,0.069,16.0,,17,4135
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.013834476470947266,0,0.0,0.0,0.0,,0.0,,17.0,,18,5174
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.01523137092590332,4,0.0,0.2353,0.0,1.0,0.2353,0.381,13.0,,19,5303
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.012508392333984375,0,0.0,0.0,0.0,,0.0,,17.0,,20,3942
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.0172882080078125,0,0.0,0.0,0.0,,0.0,,17.0,,21,2778
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.011001348495483398,3,0.0,0.1765,0.0,1.0,0.1765,0.3,14.0,,22,2804
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.02201223373413086,5,0.6,0.1176,0.1071,0.4,0.1176,0.1818,15.0,,23,2145
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.00899815559387207,0,0.0,0.0,0.0,,0.0,,17.0,,24,150
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.013901472091674805,0,0.0,0.0,0.0,,0.0,,17.0,,25,8823
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.01228475570678711,3,0.3333,0.1176,0.0357,0.6667,0.1176,0.2,15.0,,26,4669
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.037000179290771484,0,0.0,0.0,0.0,,0.0,,17.0,,27,6131
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.018510818481445312,10,0.5,0.2941,0.1786,0.5,0.2941,0.3704,12.0,,28,2617
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.014816761016845703,0,0.0,0.0,0.0,,0.0,,17.0,,29,7166
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.03499889373779297,0,0.0,0.0,0.0,,0.0,,17.0,,30,1428
dag_10_nodes_15_edges_degrees_SF,MPC-LLM,0.011998176574707031,0,0.0,0.0,0.0,,0.0,,17.0,,31,8328
